380,"[-6.636659   -2.0933385   1.6928061   0.48916072  6.2526937   0.8820968
 -1.798115   -0.383528   -3.4791195  -0.47012448 -2.3220522  -0.52881384
  1.7383536   1.7046164   3.0474339  -1.7615762  -0.24883483 -1.7999235
  1.7818658   1.2187792  -2.2692103  -0.2678901   1.5427464  -1.4076046
  2.4474556  -1.0035201  -1.4140301  -0.31531712  0.65408534  0.88021255
  0.24155273  0.22085688  1.4331005  -0.9128016  -1.4681973   0.54507935
 -0.73644483 -0.25492072 -1.1884549   0.7073099   1.37996     0.4024173
 -1.5492141  -0.05531358 -0.08255785  0.2145958   0.34454778 -0.16899069
 -0.5483628  -1.0692188  -0.7171463  -1.2732888   0.687269    0.19818743
 -0.5432331  -0.93945366  0.66988856 -0.34571308  0.35056782 -0.18419851
  1.097258   -0.7296632   0.17442971  0.04129839 -0.882505   -0.01777708
  0.6368469  -0.1525776  -0.14070182 -0.38174015 -0.2374252  -0.08540354
 -0.3075684  -0.23321266 -0.24396245 -0.53816116 -0.4425128   0.338785
  0.18102667  0.2560186  -0.23631382  0.18265596  0.38986138 -0.47321275
  0.23398155 -0.28197944 -0.5104841  -0.1880644   0.36239684  0.67794394
 -0.13692825]"
381,"[-7.1375852e+00 -2.7683520e-01 -1.3471189e+00  2.8517418e+00
  6.4860578e+00  2.4392505e+00  1.5273335e+00  5.0220448e-01
 -9.8118454e-02 -1.9094361e+00  9.1619819e-01 -2.3465669e-01
 -3.5609230e-01 -2.5234926e-01  4.5724636e-01  2.7631465e-01
  4.3427581e-01  3.1502333e-01  2.0923254e+00  9.5431590e-01
 -1.6515955e+00  3.1869265e-01 -1.3040780e+00 -8.4742002e-02
  2.3080268e+00 -7.1035397e-01  3.2926279e-01  5.0395173e-01
 -3.7075994e+00  1.7714329e-01  9.3992984e-01  1.6503254e-01
 -5.6236839e-01  1.0400889e+00  2.5182024e-01  2.5822586e-01
 -5.5576658e-01  2.0979309e+00  4.6507129e-01  1.6394161e+00
 -4.0315816e-01  2.9627288e-02 -1.2188210e+00  7.2327316e-02
 -6.2116977e-02 -6.1402446e-01  4.8871374e-01 -1.0992883e+00
  4.3971348e-01  1.2641753e-01  3.7369761e-01  4.1738400e-01
  6.6853809e-01  1.2600802e+00 -3.4318757e-01 -4.3594682e-01
 -3.5652921e-01  9.5979100e-01  7.9317951e-01  7.3904824e-01
 -7.1971440e-01 -1.3307270e-01 -5.2055687e-01 -7.0096380e-01
  8.8490665e-01 -2.2659644e-01  2.9712206e-01  6.6918783e-02
 -5.5120341e-03 -1.0277779e+00 -5.9736580e-02 -2.0652691e-01
 -7.3165327e-01 -1.0929560e-01  9.1037281e-02  1.8715310e-01
 -8.1336814e-01 -2.0060945e-01 -2.6279500e-01 -3.8808575e-01
 -2.6148799e-01 -7.3086053e-01  6.1978158e-02 -4.4314895e-02
 -5.2574968e-01 -4.8388922e-01 -5.2669442e-01  4.4593576e-01
 -1.1486978e-01 -1.2799212e-01  7.3567137e-02]"
382,"[ 1.1533824  -1.365182   -2.7579887   6.9116683   3.6585937  -0.77292174
  1.7729788   2.2367      0.43225038 -0.12843056 -3.1045387   1.2484789
  0.41310692 -1.1114663   1.1824974   0.13571213 -1.4882903  -0.0393982
  0.8681467  -0.9546949   1.1624291  -1.5767137   0.9523122   0.6833391
 -0.00758856 -0.24262868 -1.1062683   0.19604732 -0.37505707  0.5264767
 -0.45200077  0.22238778 -0.7524049   1.4226651  -0.638551   -2.1157274
  0.15788153  1.1121529  -1.0308796  -0.42548835  1.1761396  -0.16704614
 -0.5123577  -0.6204677  -0.10222429  0.46935907 -0.78055286  1.2179039
  0.08074342  1.1737789  -0.17078066  0.2629868  -1.5293608  -0.68365276
  1.1573471   0.423434    0.0662021   0.29997265 -0.3134201  -0.56817025
  0.9556089   0.06073633 -0.17762859 -0.17764966 -0.0809394  -0.2792699
 -0.25664634 -0.05132978  0.8222971   0.6445445  -0.9535432  -0.6138436
  0.40678543 -0.71108216 -0.04863541  0.20163384 -0.10733846 -0.2294869
  0.46703678 -0.1760133  -0.30784807  0.17090084  0.07608987  0.05780144
 -0.30064267  0.5769332  -0.06846122  0.17701097 -0.36782503  0.03243309
 -0.4650026 ]"
383,"[-3.7107413e+00  1.6519766e+00  1.9884026e-01 -2.3711394e-01
 -2.5035256e-01 -3.2550725e-01  1.7219367e+00  1.7825155e+00
 -8.9413993e-02 -8.9090765e-01  1.4340760e+00 -2.0419834e+00
  2.4472802e+00 -7.0370877e-01 -1.9625406e-01 -5.9839368e-01
  6.6573745e-01  2.0296178e+00  1.7182016e+00  1.3936561e+00
  1.4966534e+00 -2.6126878e+00 -3.4300214e-01  2.0631945e+00
  3.0423349e-01 -4.7189951e-01 -2.4439969e+00 -8.0478400e-01
 -2.7899379e-01 -8.0508119e-01  4.4008687e-01 -5.0646448e-01
 -1.6953987e+00  1.8630284e-01  1.2781816e+00  1.8927038e+00
 -8.4590131e-01  1.0108116e+00 -1.2579631e+00 -1.0148962e+00
 -5.0089329e-01  1.0594800e+00  1.2733191e+00 -3.9385349e-01
 -1.5428507e+00 -1.8500293e+00 -4.6329820e-01  1.2512195e+00
  3.5583460e-01  3.5494989e-01  1.0348004e+00 -2.2660755e-01
  5.0942200e-01  6.9082457e-01 -1.2199500e+00 -9.7307378e-01
 -3.5840219e-01  8.3805144e-01 -7.4896145e-01  1.0776182e-01
  1.4864737e+00 -4.9172845e-01 -3.8936454e-01  2.5347278e-01
 -6.1409140e-01 -6.2843603e-01 -8.7102598e-01 -3.4065667e-01
  6.7271239e-01  1.8193346e-01 -1.3842115e-01  3.4674117e-01
 -6.8088359e-01  3.2676315e-01 -5.2770087e-04  2.1311028e-02
  1.0030261e-01 -2.7485976e-01  7.9142767e-01  7.0701063e-02
 -8.8264865e-01 -1.1354814e-01  6.3119251e-01  7.5559670e-01
 -1.4574547e-01 -2.0774016e-01  5.2621309e-02 -4.4890207e-01
  3.5772074e-02  5.3091699e-01  8.3716931e-03]"
384,"[-2.0522683   0.9445764   3.140934   -1.1792662  -1.3811553   1.5451783
  1.9278896   2.064104    1.9819851  -2.0740454  -1.8421378  -3.4950464
  1.2609508   3.0968976   0.62355256 -0.94623893 -1.6484218   0.03503827
  0.5457212   0.39018694 -1.4867046  -2.2348614   0.6751311  -0.2335739
 -1.4029762   0.4677132   0.49513218 -1.6768426   1.2181436  -1.5716072
  1.1006948   1.4375032   1.8769668  -0.8859269   0.8561669   0.5749167
  0.26514584 -0.76181334  1.1437696   0.523416   -0.8058585   2.710174
  0.3960989  -1.1945232  -2.1325738   0.00707168 -0.05551431 -0.41732624
 -0.21506144 -0.01103727 -0.94700533  1.2746261  -0.40306297 -0.6810226
 -0.1586011   0.95712024 -0.19242331  0.1725513   0.22368982  1.254659
  0.8304015   0.30891258 -0.41442278  0.31834766  0.62474126  0.5762775
  0.78749454  1.0979764   0.11350435 -0.02630516 -0.36958244  0.15697587
  0.29138142 -0.13626136  0.7926128  -0.22213684  0.3570534   0.3376546
 -0.94389546 -0.17390834 -0.15069616 -0.4663039  -1.4128019   0.2203427
 -0.32026383  0.17289549 -0.47252792 -0.36411545  0.01766303 -0.04268397
  0.17127465]"
385,"[-3.171615    2.4529407   1.3361052  -5.3864527   0.686842   -1.0593712
 -0.94274884 -0.02431857 -1.4547182  -0.6870797   2.0021403  -0.8289524
  0.7840994  -1.9018949  -1.9862448   1.6988199  -0.697803   -2.355422
 -0.54879117 -1.0097867  -1.0349128  -0.17646818 -1.4275395   2.8879125
  0.6793813  -0.19932401  0.19486469 -0.51947916  0.10296981  0.11873728
  0.7363355  -0.30666983 -0.7057146   0.38084897 -0.49897298 -1.0020936
  0.9738951  -1.6577592   0.19954629 -0.604852   -0.41867715 -0.06494515
  0.16899619 -0.8859061   1.0429583   1.055845   -0.47092193  0.396591
 -0.81541884 -1.0740561   1.029582    0.5576912  -0.25784394 -0.7725472
 -1.1358827   0.33410543  0.98901135 -1.1277405   0.5088591   1.4565407
  0.24400061 -1.0279199  -0.12195368  0.1081107  -0.12129617  0.4910169
 -0.10223425  0.09658065  0.36449778 -0.1863131   0.29899165 -0.03928635
  0.88261527  0.14595002  0.33633986  0.58222985 -0.18523125  0.71890146
  0.2699947   0.33333257 -1.2159393   0.25963902 -0.36173043  0.09940761
  0.17785014  0.6005558  -0.78235245  0.2037487  -0.12192431 -0.05883474
 -0.5698669 ]"
386,"[ 1.5001458   5.6411915  -1.8215035   0.5663091   1.5189552  -0.7740095
  3.1483035   1.6072782  -1.7644582   1.3747256  -0.30010423  2.2752302
 -0.72545654  0.14191471  3.335699    2.601194   -2.2898076  -0.40813488
  0.3309686  -0.5838399   0.30044538  0.9571774   2.657657   -0.9832157
  0.28803968 -0.7377143   1.2599534  -0.73241025 -0.35807616 -1.8157374
 -0.9221476  -1.6624755   1.0844554   0.4679588   0.6483466   0.0242516
 -0.96209663 -0.0419975   1.1652015  -0.9319521  -0.23251265  0.6749062
  0.42970917  0.8074633  -0.21544683  0.32219842  0.15072167 -0.89528453
  1.3258022  -0.4459391   0.44898167 -1.662057    0.22043751 -0.838158
 -0.02964855  0.04930903 -0.87001556 -0.7987008  -0.7223058  -0.6649132
 -0.21053092 -0.14781384 -0.6599991  -0.01482447 -0.6317398   0.8162632
 -0.10402116  0.31553644 -1.3397771  -0.19733128  0.7642515   0.69083947
  0.68932456 -0.17239416 -0.18556578  0.20549348 -0.02955045  0.21264912
  0.529473   -0.09673442 -0.08658753  0.01644     0.5995359   0.42291224
 -0.38533098 -0.27736482  0.48164487  0.04408462 -0.17292002  0.5087294
 -0.15381815]"
387,"[ 2.0929544   4.6353087   0.84727436 -2.9406893   2.2396374   3.2981055
 -3.009312    0.9965753   0.09362655 -0.34017715 -0.47238374  1.5290395
 -1.0693004  -2.1105514   0.99042666 -0.5809339   0.9942559   1.1108963
  3.407957   -0.41883513 -0.09990171 -0.38280615  0.99884063  2.7479162
 -0.91200113 -2.1824408   0.01305076  0.6289255  -1.471957    0.03382725
  0.49408057 -0.93543136 -0.83448434  0.62713706  0.28359956 -0.76268333
 -0.12657726 -0.11566001 -1.4809654  -1.067864   -1.6650189  -0.4718483
  0.23525487 -0.24749547  1.6225774  -0.64411455 -0.35140833 -0.23728667
 -0.781867    0.09430971  0.3538531  -0.25280705  0.64189315  0.09797882
 -0.6856393  -0.550636   -0.49747163 -0.22387296  1.0194948   0.4850099
  0.34655607 -0.8981909  -0.67214775 -0.9789453   0.29672498 -0.7494699
  0.6266095  -0.00861258 -0.23032214  0.73848116 -0.7266802  -0.22996086
 -0.00499284 -0.3087115  -0.6180269   0.46124092  0.73680407 -0.20737864
 -0.6803503   0.522659   -0.4870227  -0.5440581  -0.3993512   0.25769064
 -0.77468055  0.13446122 -0.25884587  0.32086226 -0.21641839 -0.0243482
 -0.58714616]"
388,"[ 2.1509426   2.835323    4.2792726   3.2403166   0.81878865 -2.0126817
  0.9251655   0.8147418   2.7701886  -3.9894185  -2.8273513   1.1761463
  0.00676317 -3.5810966  -0.16905254  0.39809528 -1.1895173  -0.37409592
 -0.6091931   0.41693786  2.3978364  -0.53828496 -0.3978999   0.32865563
 -0.70025283  0.944764   -1.110026   -1.046328   -0.15227911  1.3299356
  0.5462302  -0.6684849   0.51862824  0.9574126   0.09783458 -0.14255773
  0.04230962 -0.51690435  1.2107861   1.0296237  -0.74380326  0.4114641
 -0.5525958   1.4235264   0.08951291  1.1939142  -0.9411119   0.02590005
  1.0001818   0.76502776  0.614153   -0.7807651   0.6742599   0.33670628
 -0.6011986   0.4715312   0.58868206  1.1391617  -0.44462115 -0.93289673
 -0.15479454 -0.07507878 -0.13540143 -1.2750217   0.9982959  -0.04453943
  0.35426912 -0.49063602 -0.6860772  -0.09314498  0.57745683  0.09509407
  0.51669306 -0.4018054  -0.15009831 -0.10839967 -0.84006673 -0.29918984
 -1.0931259   0.1343888   0.35229015 -0.14026454  0.10034128 -0.44823998
 -0.382277    0.03448724  0.35748857  0.09370731  0.26296204 -0.3035182
  0.09750309]"
389,"[ 2.0909035   0.03304578  2.8695467   4.3039227   3.5212734  -1.475392
  2.275713   -1.7586081  -1.5472091   2.6703038  -0.0676878   0.14231418
 -1.0701315  -1.8853521  -1.4422979  -0.29419535 -1.0373951   1.6350602
  0.75126004 -0.29340094  1.9792138   1.9273701  -0.97625333 -0.7020494
 -0.15012772  0.18921053 -1.1082494  -0.11714548  0.5508431   0.47440538
 -2.5380979   0.01026623  1.28135    -0.41550565 -1.0777179  -0.1442796
 -0.58778477 -1.2480023  -0.62953186  1.0323399  -0.10164303 -0.14850245
 -0.7480682  -1.0120192   0.06379618 -0.34946474  1.3400892  -1.0987788
  0.7840315  -0.06767138  0.7198097  -0.7820086   0.44867238 -0.99506766
 -1.849153    0.74608266  0.39681223  0.12624831  0.6693222   0.1592902
 -0.6075535   0.27637762 -0.30201882  0.18583098  0.10944685  0.4899675
 -0.34244    -0.80765325  0.5101819  -0.11264443 -0.15744944 -0.28191385
  0.65145266  0.03729828 -0.23880155  0.07536826  0.20739387 -0.1330704
 -0.46406242  0.16362527  0.14458899 -0.6309403  -0.4098691  -0.37584558
 -0.9910939  -0.3036852  -0.06345101 -0.27090538  0.11534878  0.02912312
 -0.08693612]"
390,"[ 4.9687047   0.91282606 -0.73208225  1.4587711   0.47122288 -0.11073657
 -0.6090798  -1.572078    0.79015696 -0.07038627 -2.0008461  -1.6778691
  1.2427521  -2.745385    1.6875074   2.0732043   1.4917246  -1.2043626
 -0.52026975 -2.1354847  -1.7831346   0.7770118  -2.1494362   1.0771465
 -1.1834711  -2.2795722  -0.61530656 -1.169882    1.908678   -0.41129667
  1.3802748   0.914034   -0.93548024  1.2569684   0.51526386 -0.875504
  1.5134394  -1.0454689  -0.10434115 -0.69060934 -0.19889444 -0.53763
 -0.4058586   0.27167195  0.18134221 -0.8456757  -1.4474149  -0.97015643
 -1.5555625  -0.2486229   0.2805911  -0.4006847   0.15257946 -0.83945286
 -0.7028416   1.2320398  -0.16556336  0.34703168 -0.12256086 -0.06282143
  0.5403896  -0.8130789   0.5231439   0.1981477   0.6245543   1.1369684
  0.39438108 -0.98625475 -0.4817242   0.05714649  0.7805168   0.43920073
  0.47757915  0.21630417  0.10636064  0.6077765   0.16572213 -0.7481345
 -0.626018    0.20364825  0.7346667   0.21745004  0.19469659 -0.29607293
 -0.12339862  0.04302149 -0.34027484 -0.13887276 -0.25396997 -0.15768833
  0.6279827 ]"
391,"[-1.5612266  -2.0057883  -0.9603038   0.81098014 -2.1078973  -0.49632606
  2.7242668   0.56293756 -3.2801332  -0.904393    2.8677466  -1.9945452
 -1.8036271   0.3866633   2.838368    3.11172     0.47303218  1.3728689
  0.07167992  0.51365924 -0.8412578  -1.9551044   2.1870928  -0.81547636
 -0.20756564  0.84286743  0.10899583 -0.05659749  1.4564685  -1.2812905
  1.1257325  -0.02828938 -0.19115427 -0.8214899  -0.9955896  -0.30789623
  0.11253369  1.5553086   0.01612883  0.28186423 -0.05005228  1.1011032
 -0.76210624  0.14649087 -0.5806827   0.7760932   0.12326258 -1.143527
 -0.66620725 -1.3106672  -0.38866535 -0.5116072   0.41489008 -1.2714825
  0.35578144 -0.36025017  0.02313077 -0.51014405 -0.2928641  -0.79746956
  0.02812142 -0.21106403  0.24499978 -0.38733116  0.36724547 -1.0617869
  0.04550072 -0.5679822  -0.17461684  0.8954656   0.15367731  0.16876204
  0.7081913  -0.26882407  0.7420954  -0.6858904   0.0829469   0.21512467
 -0.20092201 -1.0827287   0.44988185  0.13166992 -0.45826253  0.27860612
 -0.47440398 -0.31378588  0.50074375 -0.4644789  -0.5588052   0.14008044
  0.65235645]"
392,"[-1.9523485   1.5713484  -5.0606637  -3.6571622   1.1215824   1.5587245
  0.33444145  3.0948792   3.9888492   0.35601246 -3.390891   -1.0664024
  0.61025953  0.40800047 -1.3818064  -3.1157305   0.85665554  0.34148136
  0.75931287  0.08140704 -1.3938146  -0.70037025  0.0856793  -0.73407847
 -2.0672436   2.1092389  -0.65856797 -0.7191242  -0.80611336 -1.1154805
 -1.5768341  -1.0700498  -1.1289256   0.6224676   0.46801192 -0.04189517
 -0.8504302  -1.0281061  -0.10075469  0.76761997  0.645519   -0.3302114
 -1.7251892  -0.46839643  0.18345825 -0.07407731 -0.40291518  0.540806
 -0.31478843 -0.6858009   0.4260503   0.26812485  0.1366144   0.23373353
 -0.82960093  0.43929958 -0.41101864 -0.6772344   0.23470178  0.29823261
  0.29619798 -1.2969463   0.05241336  0.0122674   0.25693634 -1.2497021
 -0.6952282  -1.036534    0.24479936 -0.81491244 -0.51117617  0.6373134
  0.5467524  -0.20101337  0.19904418  0.17859739  0.16727377  0.50168127
  0.23952164 -0.41381198  0.06593792  0.7181374  -0.09629608  0.31392688
  0.22220595 -0.22054331 -0.021219    0.7699734  -0.25055146  0.17346801
 -0.51062435]"
393,"[ 2.3569822e-01  6.8681798e+00 -7.4741036e-01  9.7800523e-01
 -2.5774472e+00 -9.2351280e-02 -1.1244396e+00  2.5201917e+00
 -6.1739022e-01 -5.2654088e-01  1.1812478e+00 -1.4300718e+00
  1.3175664e+00  6.2416047e-01 -4.3563882e-01 -1.1849507e+00
  2.2985125e-01  7.5513355e-02  5.0890756e-01  1.0175744e+00
  1.3246900e+00 -9.4629335e-01 -1.5632700e+00  1.4391124e+00
  4.8906666e-01 -1.9974701e+00  4.6650293e-01 -3.7347868e-01
 -6.4811605e-01  3.0563314e+00 -3.8993034e-01  1.6309872e+00
 -3.7179136e-01 -3.1765091e-01  1.7831983e-01  4.1460358e-02
  1.4910645e+00  3.1041220e-02  1.4647414e-01 -1.1233443e+00
  2.1331081e+00  1.4770432e+00 -5.7376146e-01  2.5323918e-01
 -2.9829329e-02 -9.3954515e-01 -1.8716912e-01 -5.3678012e-01
  1.2645502e+00 -6.3444851e-03  1.0918634e+00  9.0977156e-01
  1.8182102e+00  3.6626208e-01 -5.5535221e-01 -3.5774043e-01
  4.7228637e-01  9.4303772e-02  2.5903037e-01 -8.9785838e-01
  1.4264559e+00 -1.5410072e-01 -3.1925327e-01 -3.1952956e-01
  6.0381520e-01  7.0191920e-01  8.0252504e-01  9.4633996e-02
 -1.2045065e+00  3.5596061e-01  3.5614148e-01  1.8091476e-01
  3.8085207e-02  1.9267744e+00 -3.8579166e-02 -6.0655648e-01
 -2.6441246e-01  8.5148621e-01  1.7960790e-01  4.6945903e-03
  1.5118408e-02  1.2250969e+00 -5.8906567e-01 -7.5174742e-03
 -2.4881398e-02 -4.9173430e-01  4.8334107e-01  5.0256748e-02
  2.3760219e-01  2.7597070e-02  3.3200848e-01]"
394,"[ 3.4688556   0.42170995 -0.37559023  0.33772597  2.7125514   2.62882
 -4.9471664   1.9760952   0.16323477  1.9167852   0.11452699 -0.49943793
 -0.8804567   1.6474508  -0.08296154 -0.4430365  -0.18655004  2.106143
 -0.2133975   0.91066545  0.7758296   0.09991715  0.49414992  0.63157934
  2.404368    0.8350711  -1.2486256  -0.40445778  0.4694408  -0.80226296
  0.67937607  0.7704485   0.2351167  -0.58238035  0.48667768  1.6077849
 -1.0667461  -0.12847637 -1.4086874   0.55720544 -0.74386203 -0.5821939
  0.4403033  -0.11438143 -0.4674676   0.01038033 -0.8101567  -0.8592013
  0.36426967 -0.58375686  0.28524697 -1.2754203  -0.07551163  0.854574
 -1.031479    0.23567495 -0.13874815 -0.2755217  -1.19119    -1.1126897
  0.06327829 -0.17637241  0.04886486  0.9063681  -0.23000816  0.17057642
  0.16169687 -0.05264284 -0.0846357   0.19413298  0.26048258 -0.10813884
 -0.31218556  0.43089324 -0.00580077  0.56789446 -0.21287504 -0.11637991
 -0.32601848  0.3438696   0.2967846  -0.08120241 -0.4968859  -0.1442228
 -0.7836694  -0.01520353  0.16439915  0.10001467  0.01228246  0.09840214
  0.2666357 ]"
395,"[-1.4927361e+00 -3.5008869e+00  5.6568731e-02 -9.5677954e-01
 -3.4939053e+00 -1.1486069e+00 -2.1245208e+00  1.7528986e+00
 -3.0945271e-01  1.0847694e+00  1.2537020e+00  8.2481074e-01
  2.4763949e+00 -9.4970262e-01  1.8521690e-01  4.8362339e-01
 -2.8234026e-01  1.1991062e+00 -9.9220209e-02  2.3952513e+00
 -2.5035357e+00  6.1478877e-01  1.0873715e-01 -3.6272034e-02
  6.8544447e-01  1.8071918e+00  8.8991165e-01 -1.9356021e+00
 -9.0372658e-01  7.1806753e-01  4.8914328e-01 -8.6015052e-01
  2.2308236e-01  9.5227909e-01  6.4133370e-01 -1.3547894e+00
  1.9625818e+00  3.2197756e-01 -6.7691374e-01  1.0490819e+00
 -1.4363395e+00 -3.0809855e-01 -8.0126256e-02  1.0448023e+00
 -4.6476147e-01  9.2685711e-01  8.6235869e-01 -2.2475666e-01
 -4.4512862e-01  5.9125888e-01 -2.8963560e-01 -1.3262229e-01
 -1.1622511e-01  1.1083637e+00  6.1663345e-02  4.0676340e-01
 -2.4038154e-01  6.2315327e-01 -5.6920642e-01  2.2343133e-01
  9.1050141e-02 -2.6450135e-02  3.9157265e-01 -3.0246724e-03
 -5.9971786e-01  5.2951720e-02 -3.2011980e-01  1.1131696e-01
  7.7979743e-02  5.0913370e-01  1.0017042e+00 -4.0531698e-01
 -3.3306006e-01 -4.4666991e-01  1.6533798e-01 -2.8070202e-01
  2.3049068e-01  2.2583932e-01  6.0472649e-02  4.0390322e-01
  1.2671249e-01 -7.3521984e-01  4.0484065e-01 -3.6908534e-01
 -6.0617512e-01  2.0696472e-01  1.2097720e-01  5.4434597e-01
 -1.6357003e-01  2.2972330e-01  3.1148925e-01]"
396,"[-2.356498   -3.457616    3.3034127  -0.57222617 -2.6197982  -0.30642477
  0.9794398   0.8822628   2.0834873   0.44650865 -0.05823898 -1.7436632
  3.3491628   1.495516   -1.0751127  -2.5096526   1.3950139  -1.2312891
 -0.7453819  -0.8305324  -1.3348463  -0.44846913  1.5261947   0.30461994
 -0.25021243 -0.95453507  1.7556207   0.5423531  -0.66483873  2.0624583
 -0.87844306 -1.3890291   0.2622542   0.48080528 -0.716715    1.120395
  1.094793    0.0285022   1.5657723   0.03407767  0.3264515   0.2410133
 -0.38903043  0.8715101   0.690437   -0.61997557 -0.46243906 -0.8613813
 -0.092819   -1.0821923   0.25903    -1.2990043   0.27903718  1.0311195
  0.14316764 -0.9039047  -0.8252269   0.09201973 -0.8223086   0.05817609
 -0.17390229  0.06378957  0.1630494  -0.44494623 -0.19072571  0.7791403
  0.35430375 -0.5526194   0.3451019   0.66686213  0.78876233  0.6685036
  0.23159638  0.21316534 -0.48526365 -0.9098581  -0.40894353 -0.35108897
 -0.48300204  0.3780788  -0.27809754  0.12340911  0.46692786  0.37533122
 -0.13113251 -0.08379062  0.22182271 -0.50827414  0.13012202  0.55751467
 -0.7437452 ]"
397,"[-1.1838269   2.2351527  -2.601954   -3.2753508   2.5950491   2.2093217
  2.4157717   2.4727764   3.1106818  -3.6848528   2.0516741   1.3196914
  2.3440611  -1.6808904  -0.10339057 -0.14206317  0.99028647  0.4100476
  1.5719968  -0.42553192 -1.1348591  -2.8011067  -0.91528946  0.4074337
 -1.9852308  -3.0574372   0.43674982  0.00887132 -0.40217528 -2.1107986
 -0.44370416 -0.18611792 -0.89916104 -0.62974536 -0.05188784  0.75511754
 -2.1544256   0.22653928 -0.9341678  -0.2876392  -1.6088299   0.29883784
 -0.7252521  -1.7084786   0.5293226   0.30254504  0.9273783   1.6824297
  0.38798085  0.35796452  0.20845683  0.44110516 -0.21196027  0.10442513
 -0.8319558  -0.15274253 -0.7909833   0.40717268 -0.95449847  0.4345416
  0.37813622 -0.72404414  0.09037169  0.36026388  0.03707461  0.20738444
 -0.44271153 -0.01216288 -0.2579343  -0.06502918 -0.5549382  -0.84271085
  0.07105804  0.38001466  0.6746248  -0.3164592  -0.5442185  -0.29788935
  0.0609652   0.09429131  0.6890543  -0.3137682   0.05646329 -0.40333164
 -1.0738019   0.6241744   1.1746348  -0.18790111  0.44704145  0.4696704
 -0.13375078]"
398,"[-1.2455329  -2.5762372  -0.76326424 -1.5023172   2.1571188   1.7431896
 -0.53263915  2.1302042   4.0362043  -1.2373232   0.01992337  2.782693
  2.7050152   1.3291829  -1.5028628   1.9193126   0.2917824   1.2771256
 -0.09294294 -0.6897547   2.1197553   0.01993856 -0.535701    1.2589014
 -1.0827531  -0.8007943  -2.6403894   0.11832431  0.7414835  -1.4658035
 -0.16840921 -0.3915403   0.4026738   1.4840136   1.2414632  -0.11767967
  0.12343378  0.9643432   0.15513283  0.7521332   0.11384054 -0.22345842
  0.7668956   0.5541793   1.0186092   0.16087334  0.92800516  0.40487775
 -0.28168324  0.9812118   0.45449683 -1.0129677  -1.3221971   0.22234379
 -0.19537698 -0.11574563 -0.49677914  0.41286358  0.92663795  0.30507016
  0.02046677  1.2233338   0.94992095  0.7184965   0.09885752  0.30157757
 -1.5248617  -0.18316515 -0.11518069  0.6593479  -0.23879787  0.0263475
  0.5682374   0.05634943  0.7694031  -0.8157666  -0.05221108 -0.23426448
  0.44675544 -0.5190059   0.4586629   0.67064595 -0.20751321  0.08519512
 -0.08440692  0.03653341 -0.7240048  -0.1113956   0.33397022  0.2443134
  0.39512005]"
399,"[-1.8730370e+00 -3.6380441e+00  2.2412157e+00 -2.1083077e-02
 -1.1596940e+00  4.5530313e-01  2.6377015e+00 -6.9004670e-02
 -4.4226508e+00 -1.0707354e-01 -2.9852536e+00  2.1196294e+00
  1.3607432e+00  6.9241256e-01  2.4099746e-01 -9.4287938e-01
 -3.1172616e+00 -1.4791954e+00 -1.7783780e+00  2.9740181e+00
  5.7413948e-01 -1.2479001e+00  1.2574627e+00  4.2428309e-01
  6.9922042e-01 -1.1255101e-01 -1.8235481e-01  3.6249061e+00
  1.4149544e+00  3.9261100e-01  1.2435298e+00 -2.3365290e+00
 -1.1626078e+00  3.4965727e-01 -5.2306068e-01  7.9408832e-02
 -1.1514539e+00  4.0373740e-01 -1.5606305e-01  1.4899204e+00
  2.0327462e-02  1.1838346e+00  1.1532624e+00  9.5487368e-01
 -1.0433485e-01 -6.2591600e-01 -4.9704474e-01  5.1267248e-01
  2.7427411e-01 -1.0559021e+00 -8.8567060e-01  4.2933092e-01
  4.9532256e-01 -1.0057700e+00  8.4893221e-01 -4.8813882e-01
  8.8356841e-01  1.6175109e-01 -2.5541378e-02 -2.0485605e-01
 -6.2951314e-01 -1.1943032e+00  3.1146398e-01 -3.4785512e-01
 -5.4700303e-01  6.2326580e-01 -2.9210287e-01 -3.0252168e-01
 -5.3054845e-01 -9.4202828e-01 -4.4689429e-01  6.8614858e-01
  1.2708791e-01 -4.5077163e-01 -2.1969360e-01 -4.7314969e-01
 -1.7023233e-01  5.1716894e-01 -1.1508439e+00  2.3171087e-01
 -3.2864863e-01 -2.8678152e-01  1.3301973e-01  5.9776938e-01
  6.7484290e-03 -8.2218677e-02  2.1370728e-01  1.5453817e-01
 -1.1545429e+00 -1.4259700e-03  9.7001582e-01]"
