num,type,position,size,angle,response,octave,class_id
example = ,< cv2.KeyPoint 000001D3F5BA36F0>
606,<class 'cv2.KeyPoint'>,"(373.44482421875, 190.797607421875)",6.6643571853637695,138.09410095214844,0.007539315149188042,5,-1
607,<class 'cv2.KeyPoint'>,"(374.0277404785156, 378.45770263671875)",10.41284465789795,328.84234619140625,0.00790256354957819,4,-1
608,<class 'cv2.KeyPoint'>,"(375.8915710449219, 121.10354614257812)",10.8644437789917,274.4231262207031,0.014096075668931007,4,-1
609,<class 'cv2.KeyPoint'>,"(375.8915710449219, 121.10354614257812)",10.8644437789917,356.8211364746094,0.014096075668931007,4,-1
610,<class 'cv2.KeyPoint'>,"(376.11614990234375, 236.0352325439453)",7.040947914123535,303.8284606933594,0.008399978280067444,1,-1
611,<class 'cv2.KeyPoint'>,"(376.3841857910156, 105.58989715576172)",10.380000114440918,155.8961181640625,0.010505962185561657,3,-1
612,<class 'cv2.KeyPoint'>,"(376.3841857910156, 105.58989715576172)",10.380000114440918,273.42864990234375,0.010505962185561657,3,-1
613,<class 'cv2.KeyPoint'>,"(377.42596435546875, 203.17910766601562)",9.172096252441406,51.852142333984375,0.006430608220398426,3,-1
614,<class 'cv2.KeyPoint'>,"(378.3208312988281, 40.7287483215332)",5.54788875579834,167.09136962890625,0.007224606815725565,4,-1
615,<class 'cv2.KeyPoint'>,"(378.36541748046875, 548.5847778320312)",10.141032218933105,68.76336669921875,0.00951276533305645,3,-1
616,<class 'cv2.KeyPoint'>,"(379.0447082519531, 142.21511840820312)",7.912060737609863,341.41839599609375,0.008227257058024406,2,-1
617,<class 'cv2.KeyPoint'>,"(379.4283752441406, 81.50627136230469)",9.92490005493164,159.09033203125,0.006602884735912085,3,-1
618,<class 'cv2.KeyPoint'>,"(380.1272888183594, 28.78825569152832)",9.607691764831543,208.55538940429688,0.008601558394730091,3,-1
619,<class 'cv2.KeyPoint'>,"(380.3026123046875, 326.6796569824219)",10.38726806640625,344.4766845703125,0.012162037193775177,3,-1
620,<class 'cv2.KeyPoint'>,"(381.1287536621094, 178.7595672607422)",13.329386711120605,274.25921630859375,0.008536558598279953,5,-1
621,<class 'cv2.KeyPoint'>,"(382.7407531738281, 312.1134033203125)",6.626111030578613,107.43690490722656,0.00637330487370491,5,-1
622,<class 'cv2.KeyPoint'>,"(383.984619140625, 629.7113037109375)",7.812207221984863,113.14088439941406,0.007335847243666649,1,-1
623,<class 'cv2.KeyPoint'>,"(383.984619140625, 629.7113037109375)",7.812207221984863,353.0682373046875,0.007335847243666649,1,-1
624,<class 'cv2.KeyPoint'>,"(384.20245361328125, 35.82933044433594)",17.595962524414062,202.28463745117188,0.008400481194257736,2,-1
625,<class 'cv2.KeyPoint'>,"(384.4593505859375, 228.34439086914062)",9.318985939025879,358.7895202636719,0.008701006881892681,3,-1
626,<class 'cv2.KeyPoint'>,"(385.3262634277344, 248.28631591796875)",10.0639009475708,357.3233642578125,0.00658537819981575,3,-1
627,<class 'cv2.KeyPoint'>,"(386.538818359375, 426.2705993652344)",17.71739387512207,51.432159423828125,0.006121471524238586,2,-1
628,<class 'cv2.KeyPoint'>,"(387.09759521484375, 349.7425842285156)",8.594300270080566,175.73956298828125,0.013874237425625324,2,-1
629,<class 'cv2.KeyPoint'>,"(387.9056396484375, 42.561981201171875)",8.427168846130371,42.701446533203125,0.009751470759510994,2,-1
630,<class 'cv2.KeyPoint'>,"(387.9056396484375, 42.561981201171875)",8.427168846130371,150.13131713867188,0.009751470759510994,2,-1
631,<class 'cv2.KeyPoint'>,"(387.9743347167969, 113.70614624023438)",9.250374794006348,129.76031494140625,0.008268085308372974,3,-1
632,<class 'cv2.KeyPoint'>,"(387.9743347167969, 113.70614624023438)",9.250374794006348,323.5353698730469,0.008268085308372974,3,-1
633,<class 'cv2.KeyPoint'>,"(388.1824951171875, 305.0119934082031)",5.948073863983154,103.8568115234375,0.007665804121643305,4,-1
634,<class 'cv2.KeyPoint'>,"(389.40093994140625, 392.4768981933594)",9.171038627624512,337.458251953125,0.0063959951512515545,3,-1
635,<class 'cv2.KeyPoint'>,"(389.929443359375, 160.53260803222656)",11.249110221862793,275.7548828125,0.006067553535103798,4,-1
636,<class 'cv2.KeyPoint'>,"(390.30120849609375, 101.34039306640625)",9.035804748535156,152.0207977294922,0.011819135397672653,2,-1
637,<class 'cv2.KeyPoint'>,"(391.14434814453125, 172.86094665527344)",6.056093692779541,262.917236328125,0.007780890911817551,5,-1
638,<class 'cv2.KeyPoint'>,"(392.88641357421875, 275.13909912109375)",8.913518905639648,288.2403564453125,0.007026792038232088,2,-1
639,<class 'cv2.KeyPoint'>,"(393.3686218261719, 574.4985961914062)",8.194560050964355,208.1522979736328,0.007200435735285282,2,-1
640,<class 'cv2.KeyPoint'>,"(394.4455871582031, 135.22422790527344)",13.800305366516113,356.310546875,0.007295333780348301,1,-1
641,<class 'cv2.KeyPoint'>,"(394.8788146972656, 342.9342956542969)",6.961950778961182,169.92312622070312,0.008358496241271496,1,-1
642,<class 'cv2.KeyPoint'>,"(395.2170715332031, 88.9811019897461)",5.777268886566162,273.6153869628906,0.007628035731613636,4,-1
643,<class 'cv2.KeyPoint'>,"(395.2170715332031, 88.9811019897461)",5.777268886566162,351.6463623046875,0.007628035731613636,4,-1
644,<class 'cv2.KeyPoint'>,"(396.0787658691406, 182.76165771484375)",7.189512729644775,17.44921875,0.009104191325604916,1,-1
645,<class 'cv2.KeyPoint'>,"(396.3591003417969, 736.0590209960938)",5.509215354919434,281.2095642089844,0.007271820213645697,4,-1
646,<class 'cv2.KeyPoint'>,"(397.1843566894531, 481.9892272949219)",10.242396354675293,302.40606689453125,0.007114204578101635,3,-1
647,<class 'cv2.KeyPoint'>,"(398.2494201660156, 67.10531616210938)",6.480572700500488,68.31414794921875,0.010906578972935677,5,-1
648,<class 'cv2.KeyPoint'>,"(398.2494201660156, 67.10531616210938)",6.480572700500488,203.6612548828125,0.010906578972935677,5,-1
649,<class 'cv2.KeyPoint'>,"(398.5763244628906, 362.36871337890625)",9.30861759185791,195.36619567871094,0.008527363650500774,3,-1
650,<class 'cv2.KeyPoint'>,"(399.539306640625, 142.49351501464844)",5.976403713226318,240.460693359375,0.006344144698232412,5,-1
651,<class 'cv2.KeyPoint'>,"(399.539306640625, 142.49351501464844)",5.976403713226318,311.8624572753906,0.006344144698232412,5,-1
652,<class 'cv2.KeyPoint'>,"(400.6932373046875, 727.0118408203125)",14.158736228942871,139.19630432128906,0.006672150455415249,1,-1
653,<class 'cv2.KeyPoint'>,"(400.6932373046875, 727.0118408203125)",14.158736228942871,186.69650268554688,0.006672150455415249,1,-1
654,<class 'cv2.KeyPoint'>,"(400.77386474609375, 680.6778564453125)",11.35690975189209,149.7162628173828,0.006912816781550646,4,-1
655,<class 'cv2.KeyPoint'>,"(400.77386474609375, 680.6778564453125)",11.35690975189209,333.9190368652344,0.006912816781550646,4,-1
656,<class 'cv2.KeyPoint'>,"(400.8241882324219, 392.8311767578125)",7.320249080657959,337.77935791015625,0.011373563669621944,1,-1
657,<class 'cv2.KeyPoint'>,"(401.2442321777344, 51.482749938964844)",12.64453125,50.456817626953125,0.006401089485734701,5,-1
658,<class 'cv2.KeyPoint'>,"(403.5475158691406, 342.8334655761719)",5.480932235717773,135.3648681640625,0.0070076631382107735,4,-1
659,<class 'cv2.KeyPoint'>,"(404.0027770996094, 190.71664428710938)",6.985297679901123,236.1063232421875,0.008322455920279026,1,-1
660,<class 'cv2.KeyPoint'>,"(404.36346435546875, 410.065185546875)",7.349644660949707,170.65049743652344,0.008775323629379272,1,-1
661,<class 'cv2.KeyPoint'>,"(404.36346435546875, 410.065185546875)",7.349644660949707,347.40777587890625,0.008775323629379272,1,-1
662,<class 'cv2.KeyPoint'>,"(405.3817138671875, 121.95289611816406)",9.130423545837402,0.34375,0.010506067425012589,3,-1
663,<class 'cv2.KeyPoint'>,"(405.3833312988281, 164.49832153320312)",5.10300874710083,135.73367309570312,0.006316415499895811,3,-1
664,<class 'cv2.KeyPoint'>,"(406.5723571777344, 236.46177673339844)",23.5133056640625,220.28001403808594,0.009961128234863281,4,-1
665,<class 'cv2.KeyPoint'>,"(407.1938171386719, 709.0960693359375)",9.978099822998047,132.96261596679688,0.006148551125079393,3,-1
666,<class 'cv2.KeyPoint'>,"(407.6828308105469, 421.4613342285156)",8.377008438110352,174.7937774658203,0.00999594945460558,2,-1
667,<class 'cv2.KeyPoint'>,"(410.74420166015625, 338.9936828613281)",22.248533248901367,17.92388916015625,0.007143738213926554,4,-1
668,<class 'cv2.KeyPoint'>,"(410.74420166015625, 338.9936828613281)",22.248533248901367,193.73147583007812,0.007143738213926554,4,-1
669,<class 'cv2.KeyPoint'>,"(411.4399108886719, 157.63113403320312)",12.208786010742188,336.2762451171875,0.008740351535379887,5,-1
670,<class 'cv2.KeyPoint'>,"(411.499267578125, 332.4958801269531)",12.22197437286377,213.845947265625,0.007427184842526913,5,-1
671,<class 'cv2.KeyPoint'>,"(413.6408386230469, 95.6121826171875)",15.346257209777832,168.6903533935547,0.010351456701755524,1,-1
672,<class 'cv2.KeyPoint'>,"(413.6408386230469, 95.6121826171875)",15.346257209777832,347.77093505859375,0.010351456701755524,1,-1
673,<class 'cv2.KeyPoint'>,"(416.2400207519531, 408.8482360839844)",9.498540878295898,176.70712280273438,0.007190620992332697,3,-1
674,<class 'cv2.KeyPoint'>,"(416.69549560546875, 43.279666900634766)",5.611860275268555,186.2142791748047,0.006625237409025431,4,-1
675,<class 'cv2.KeyPoint'>,"(416.69549560546875, 43.279666900634766)",5.611860275268555,286.413818359375,0.006625237409025431,4,-1
676,<class 'cv2.KeyPoint'>,"(418.5145568847656, 61.97074890136719)",7.811117649078369,148.71168518066406,0.008417914621531963,1,-1
677,<class 'cv2.KeyPoint'>,"(418.5145568847656, 61.97074890136719)",7.811117649078369,183.78701782226562,0.008417914621531963,1,-1
678,<class 'cv2.KeyPoint'>,"(418.5145568847656, 61.97074890136719)",7.811117649078369,267.9269714355469,0.008417914621531963,1,-1
679,<class 'cv2.KeyPoint'>,"(419.9869689941406, 424.21185302734375)",9.731640815734863,176.16864013671875,0.0077947345562279224,3,-1
680,<class 'cv2.KeyPoint'>,"(420.44989013671875, 486.09136962890625)",6.069009304046631,262.25732421875,0.00686799269169569,5,-1
681,<class 'cv2.KeyPoint'>,"(421.9236755371094, 349.146728515625)",6.5947136878967285,305.574951171875,0.006168408319354057,5,-1
682,<class 'cv2.KeyPoint'>,"(422.4136962890625, 320.0777587890625)",6.311306953430176,285.3304138183594,0.007558475714176893,5,-1
683,<class 'cv2.KeyPoint'>,"(423.1528625488281, 340.5580749511719)",6.6546149253845215,305.83349609375,0.007843476720154285,5,-1
684,<class 'cv2.KeyPoint'>,"(423.63330078125, 712.9961547851562)",5.85488748550415,199.11053466796875,0.006150399800390005,4,-1
685,<class 'cv2.KeyPoint'>,"(423.63330078125, 712.9961547851562)",5.85488748550415,346.09814453125,0.006150399800390005,4,-1
686,<class 'cv2.KeyPoint'>,"(427.1739196777344, 330.3449401855469)",7.710757732391357,289.13238525390625,0.006542205810546875,1,-1
687,<class 'cv2.KeyPoint'>,"(427.2255554199219, 213.58547973632812)",7.229526519775391,100.199951171875,0.006903405301272869,1,-1
688,<class 'cv2.KeyPoint'>,"(428.1138916015625, 117.86012268066406)",7.296149730682373,172.4757537841797,0.007511079777032137,1,-1
689,<class 'cv2.KeyPoint'>,"(428.1138916015625, 117.86012268066406)",7.296149730682373,195.90573120117188,0.007511079777032137,1,-1
690,<class 'cv2.KeyPoint'>,"(428.1812438964844, 249.64376831054688)",14.276947021484375,226.87181091308594,0.0073471772484481335,1,-1
691,<class 'cv2.KeyPoint'>,"(428.2090148925781, 316.27789306640625)",13.036462783813477,45.348968505859375,0.008146161213517189,5,-1
692,<class 'cv2.KeyPoint'>,"(428.2090148925781, 316.27789306640625)",13.036462783813477,301.3046875,0.008146161213517189,5,-1
693,<class 'cv2.KeyPoint'>,"(428.4917907714844, 228.2206268310547)",12.309004783630371,226.51026916503906,0.006832370534539223,5,-1
694,<class 'cv2.KeyPoint'>,"(433.7386169433594, 67.60287475585938)",26.480762481689453,6.149749755859375,0.01053475122898817,5,-1
695,<class 'cv2.KeyPoint'>,"(433.8439636230469, 76.12303924560547)",7.307501316070557,13.14752197265625,0.007360334973782301,1,-1
696,<class 'cv2.KeyPoint'>,"(434.7508239746094, 377.4037780761719)",10.302874565124512,288.71533203125,0.006185486912727356,3,-1
697,<class 'cv2.KeyPoint'>,"(437.2161560058594, 466.0869445800781)",8.69682788848877,92.74609375,0.006131643895059824,2,-1
698,<class 'cv2.KeyPoint'>,"(437.2161560058594, 466.0869445800781)",8.69682788848877,209.84934997558594,0.006131643895059824,2,-1
699,<class 'cv2.KeyPoint'>,"(438.54559326171875, 706.0250244140625)",8.621102333068848,159.07357788085938,0.007589534856379032,2,-1
700,<class 'cv2.KeyPoint'>,"(438.54559326171875, 706.0250244140625)",8.621102333068848,280.1485595703125,0.007589534856379032,2,-1
701,<class 'cv2.KeyPoint'>,"(439.2369079589844, 123.54602813720703)",13.790672302246094,170.3709259033203,0.010779713280498981,1,-1
702,<class 'cv2.KeyPoint'>,"(439.2369079589844, 123.54602813720703)",13.790672302246094,344.791259765625,0.010779713280498981,1,-1
703,<class 'cv2.KeyPoint'>,"(441.7776794433594, 215.2115020751953)",9.23242473602295,207.5270233154297,0.00719799567013979,3,-1
704,<class 'cv2.KeyPoint'>,"(444.0651550292969, 727.9955444335938)",9.398685455322266,179.69358825683594,0.006380178965628147,3,-1
705,<class 'cv2.KeyPoint'>,"(444.1084899902344, 521.627197265625)",6.937728404998779,307.648193359375,0.006326597649604082,1,-1
706,<class 'cv2.KeyPoint'>,"(446.1596984863281, 365.4839172363281)",9.710749626159668,286.49456787109375,0.008050206117331982,3,-1
707,<class 'cv2.KeyPoint'>,"(447.6606750488281, 683.4962158203125)",8.760533332824707,321.51904296875,0.006475659087300301,2,-1
708,<class 'cv2.KeyPoint'>,"(450.5003967285156, 646.089111328125)",10.233076095581055,5.16790771484375,0.006452674511820078,3,-1
709,<class 'cv2.KeyPoint'>,"(450.5003967285156, 646.089111328125)",10.233076095581055,311.6325988769531,0.006452674511820078,3,-1
710,<class 'cv2.KeyPoint'>,"(451.44232177734375, 172.01869201660156)",7.204715728759766,239.83209228515625,0.00884067453444004,1,-1
711,<class 'cv2.KeyPoint'>,"(452.0063781738281, 704.0675048828125)",8.204087257385254,359.38861083984375,0.008858464658260345,2,-1
712,<class 'cv2.KeyPoint'>,"(452.1019592285156, 161.30654907226562)",7.5791473388671875,241.20957946777344,0.00627870811149478,1,-1
713,<class 'cv2.KeyPoint'>,"(453.16571044921875, 53.98092269897461)",10.577387809753418,8.83587646484375,0.013353387825191021,4,-1
714,<class 'cv2.KeyPoint'>,"(453.16571044921875, 53.98092269897461)",10.577387809753418,291.6298828125,0.013353387825191021,4,-1
715,<class 'cv2.KeyPoint'>,"(455.20855712890625, 86.75904846191406)",14.821578025817871,18.5072021484375,0.009751738980412483,1,-1
716,<class 'cv2.KeyPoint'>,"(455.20855712890625, 86.75904846191406)",14.821578025817871,350.4704895019531,0.009751738980412483,1,-1
717,<class 'cv2.KeyPoint'>,"(456.52398681640625, 280.9599304199219)",8.646035194396973,11.36834716796875,0.006875971797853708,2,-1
718,<class 'cv2.KeyPoint'>,"(456.52398681640625, 280.9599304199219)",8.646035194396973,73.55999755859375,0.006875971797853708,2,-1
719,<class 'cv2.KeyPoint'>,"(457.02947998046875, 37.74970245361328)",12.487943649291992,110.13031005859375,0.009991887025535107,5,-1
720,<class 'cv2.KeyPoint'>,"(457.02947998046875, 37.74970245361328)",12.487943649291992,296.3818359375,0.009991887025535107,5,-1
721,<class 'cv2.KeyPoint'>,"(457.5975341796875, 110.71925354003906)",15.035554885864258,341.00433349609375,0.00863244105130434,1,-1
722,<class 'cv2.KeyPoint'>,"(459.51708984375, 365.8335876464844)",8.274369239807129,329.4588317871094,0.009989663027226925,2,-1
723,<class 'cv2.KeyPoint'>,"(459.98974609375, 398.49920654296875)",8.125041007995605,322.3224182128906,0.00675852270796895,2,-1
724,<class 'cv2.KeyPoint'>,"(461.666015625, 294.3992919921875)",9.442557334899902,66.32962036132812,0.00627519516274333,3,-1
725,<class 'cv2.KeyPoint'>,"(461.666015625, 294.3992919921875)",9.442557334899902,165.36251831054688,0.00627519516274333,3,-1
726,<class 'cv2.KeyPoint'>,"(462.412841796875, 143.1015625)",8.703425407409668,29.1661376953125,0.006508801132440567,2,-1
727,<class 'cv2.KeyPoint'>,"(462.73809814453125, 247.3980712890625)",11.68184757232666,322.2398681640625,0.006660610903054476,4,-1
728,<class 'cv2.KeyPoint'>,"(466.5834655761719, 538.9561767578125)",10.956709861755371,315.68658447265625,0.007673399522900581,4,-1
729,<class 'cv2.KeyPoint'>,"(467.6982116699219, 279.8944396972656)",6.004291534423828,3.301727294921875,0.007095425855368376,5,-1
730,<class 'cv2.KeyPoint'>,"(468.922607421875, 705.2457275390625)",14.62809944152832,10.0948486328125,0.006621464621275663,1,-1
731,<class 'cv2.KeyPoint'>,"(469.021484375, 160.80465698242188)",6.268558979034424,287.3988952636719,0.007142781745642424,5,-1
732,<class 'cv2.KeyPoint'>,"(469.6600036621094, 759.5130615234375)",6.358653545379639,98.17730712890625,0.00759198097512126,5,-1
733,<class 'cv2.KeyPoint'>,"(469.6600036621094, 759.5130615234375)",6.358653545379639,323.68243408203125,0.00759198097512126,5,-1
734,<class 'cv2.KeyPoint'>,"(471.2769470214844, 654.118896484375)",7.699124813079834,269.336181640625,0.00803894642740488,1,-1
735,<class 'cv2.KeyPoint'>,"(471.2769470214844, 654.118896484375)",7.699124813079834,356.39752197265625,0.00803894642740488,1,-1
736,<class 'cv2.KeyPoint'>,"(472.2217102050781, 39.17441940307617)",7.069743633270264,11.82403564453125,0.006062052678316832,1,-1
737,<class 'cv2.KeyPoint'>,"(472.2217102050781, 39.17441940307617)",7.069743633270264,148.39242553710938,0.006062052678316832,1,-1
738,<class 'cv2.KeyPoint'>,"(472.3468017578125, 352.8154296875)",31.883533477783203,89.19070434570312,0.012328701093792915,2,-1
739,<class 'cv2.KeyPoint'>,"(472.5639953613281, 449.8416748046875)",5.520879745483398,248.73611450195312,0.0072577763348817825,4,-1
740,<class 'cv2.KeyPoint'>,"(473.4406433105469, 572.2612915039062)",8.9478759765625,23.393585205078125,0.0064622764475643635,2,-1
741,<class 'cv2.KeyPoint'>,"(473.83782958984375, 547.08984375)",7.493269443511963,17.101409912109375,0.006073192227631807,1,-1
742,<class 'cv2.KeyPoint'>,"(477.3941345214844, 456.97845458984375)",6.435247898101807,249.56866455078125,0.006147942040115595,5,-1
743,<class 'cv2.KeyPoint'>,"(477.6997985839844, 238.06004333496094)",11.345873832702637,321.67010498046875,0.007318797521293163,4,-1
744,<class 'cv2.KeyPoint'>,"(477.8363342285156, 641.1001586914062)",6.154667377471924,24.098175048828125,0.006031613331288099,5,-1
745,<class 'cv2.KeyPoint'>,"(477.8363342285156, 641.1001586914062)",6.154667377471924,152.9259033203125,0.006031613331288099,5,-1
746,<class 'cv2.KeyPoint'>,"(478.1095275878906, 380.03076171875)",9.441720008850098,259.7810363769531,0.007766617462038994,3,-1
747,<class 'cv2.KeyPoint'>,"(479.88397216796875, 532.6824951171875)",10.880361557006836,317.0043640136719,0.006138958502560854,4,-1
748,<class 'cv2.KeyPoint'>,"(482.6227111816406, 113.4527816772461)",20.475143432617188,303.8304443359375,0.013788502663373947,3,-1
749,<class 'cv2.KeyPoint'>,"(482.87664794921875, 556.572265625)",7.965332984924316,19.866180419921875,0.01058218628168106,2,-1
750,<class 'cv2.KeyPoint'>,"(483.0567932128906, 191.50775146484375)",6.154489517211914,36.162750244140625,0.006199508439749479,5,-1
751,<class 'cv2.KeyPoint'>,"(483.0567932128906, 191.50775146484375)",6.154489517211914,349.6194763183594,0.006199508439749479,5,-1
752,<class 'cv2.KeyPoint'>,"(484.0668640136719, 31.19652557373047)",14.785385131835938,170.2491912841797,0.008484969846904278,1,-1
753,<class 'cv2.KeyPoint'>,"(484.3112487792969, 250.8492431640625)",7.508011817932129,272.0063781738281,0.006205177865922451,1,-1
754,<class 'cv2.KeyPoint'>,"(484.3112487792969, 250.8492431640625)",7.508011817932129,313.9343566894531,0.006205177865922451,1,-1
755,<class 'cv2.KeyPoint'>,"(484.4877624511719, 72.13936614990234)",35.44055938720703,139.0628204345703,0.010623201727867126,2,-1
756,<class 'cv2.KeyPoint'>,"(487.5644226074219, 148.16152954101562)",14.441699028015137,292.2720031738281,0.009446589276194572,1,-1
757,<class 'cv2.KeyPoint'>,"(489.891845703125, 233.93783569335938)",6.509526252746582,97.8726806640625,0.007065416779369116,5,-1
758,<class 'cv2.KeyPoint'>,"(489.891845703125, 233.93783569335938)",6.509526252746582,164.13925170898438,0.007065416779369116,5,-1
759,<class 'cv2.KeyPoint'>,"(489.891845703125, 233.93783569335938)",6.509526252746582,274.7462158203125,0.007065416779369116,5,-1
760,<class 'cv2.KeyPoint'>,"(489.95263671875, 409.951416015625)",11.134230613708496,20.97113037109375,0.008497396484017372,4,-1
761,<class 'cv2.KeyPoint'>,"(489.95263671875, 409.951416015625)",11.134230613708496,122.77143859863281,0.008497396484017372,4,-1
762,<class 'cv2.KeyPoint'>,"(490.19244384765625, 566.205322265625)",7.5037689208984375,119.71940612792969,0.008397681638598442,1,-1
763,<class 'cv2.KeyPoint'>,"(490.19244384765625, 566.205322265625)",7.5037689208984375,237.94454956054688,0.008397681638598442,1,-1
764,<class 'cv2.KeyPoint'>,"(490.19244384765625, 566.205322265625)",7.5037689208984375,305.6955871582031,0.008397681638598442,1,-1
765,<class 'cv2.KeyPoint'>,"(490.2076416015625, 546.2276611328125)",7.180863857269287,137.07882690429688,0.007247681729495525,1,-1
766,<class 'cv2.KeyPoint'>,"(491.1727600097656, 620.3384399414062)",8.39966869354248,92.948974609375,0.006167661864310503,2,-1
767,<class 'cv2.KeyPoint'>,"(491.3389587402344, 292.06500244140625)",5.998117446899414,156.51116943359375,0.006933226715773344,5,-1
768,<class 'cv2.KeyPoint'>,"(492.4283142089844, 666.7738037109375)",6.391220569610596,290.21923828125,0.006130031310021877,5,-1
769,<class 'cv2.KeyPoint'>,"(493.69696044921875, 302.6406555175781)",40.67387771606445,33.688323974609375,0.007919271476566792,3,-1
770,<class 'cv2.KeyPoint'>,"(493.69696044921875, 302.6406555175781)",40.67387771606445,87.39801025390625,0.007919271476566792,3,-1
771,<class 'cv2.KeyPoint'>,"(493.69696044921875, 302.6406555175781)",40.67387771606445,339.70489501953125,0.007919271476566792,3,-1
772,<class 'cv2.KeyPoint'>,"(494.7886047363281, 9.365321159362793)",7.939270973205566,230.04702758789062,0.008361723273992538,2,-1
773,<class 'cv2.KeyPoint'>,"(496.46551513671875, 654.283447265625)",22.808032989501953,102.32745361328125,0.008216273039579391,4,-1
774,<class 'cv2.KeyPoint'>,"(496.46551513671875, 654.283447265625)",22.808032989501953,279.7522277832031,0.008216273039579391,4,-1
775,<class 'cv2.KeyPoint'>,"(496.46551513671875, 654.283447265625)",22.808032989501953,306.5722351074219,0.008216273039579391,4,-1
776,<class 'cv2.KeyPoint'>,"(498.276611328125, 498.2886047363281)",9.599274635314941,265.75482177734375,0.01261818502098322,3,-1
777,<class 'cv2.KeyPoint'>,"(499.3177185058594, 181.47779846191406)",10.557583808898926,16.10980224609375,0.008910241536796093,4,-1
778,<class 'cv2.KeyPoint'>,"(499.5743408203125, 524.019287109375)",17.737266540527344,324.35089111328125,0.006309420336037874,2,-1
779,<class 'cv2.KeyPoint'>,"(499.71533203125, 446.1436767578125)",8.941913604736328,312.4200744628906,0.006546186748892069,2,-1
780,<class 'cv2.KeyPoint'>,"(501.00982666015625, 561.5774536132812)",7.898409366607666,296.93017578125,0.006654481403529644,2,-1
781,<class 'cv2.KeyPoint'>,"(501.2644348144531, 573.0278930664062)",7.843296051025391,292.35552978515625,0.006232345476746559,1,-1
782,<class 'cv2.KeyPoint'>,"(502.5607604980469, 21.310033798217773)",9.96390438079834,183.5579833984375,0.01054976973682642,3,-1
783,<class 'cv2.KeyPoint'>,"(503.2910461425781, 120.42646026611328)",6.573594570159912,346.5732421875,0.006109204608947039,5,-1
784,<class 'cv2.KeyPoint'>,"(503.54949951171875, 194.0369110107422)",7.020227909088135,275.11016845703125,0.009027753956615925,1,-1
785,<class 'cv2.KeyPoint'>,"(503.6339111328125, 119.70165252685547)",7.257143497467041,345.01123046875,0.006061171647161245,1,-1
786,<class 'cv2.KeyPoint'>,"(505.29736328125, 220.8639373779297)",9.511906623840332,336.1703796386719,0.007563128136098385,3,-1
787,<class 'cv2.KeyPoint'>,"(506.7147216796875, 33.090518951416016)",20.932233810424805,154.13973999023438,0.01264040544629097,4,-1
788,<class 'cv2.KeyPoint'>,"(507.1540832519531, 736.2542114257812)",8.638315200805664,329.2549133300781,0.006086248438805342,2,-1
789,<class 'cv2.KeyPoint'>,"(507.5248718261719, 375.8099365234375)",24.40210723876953,244.69857788085938,0.007714019622653723,5,-1
790,<class 'cv2.KeyPoint'>,"(507.5248718261719, 375.8099365234375)",24.40210723876953,338.62042236328125,0.007714019622653723,5,-1
791,<class 'cv2.KeyPoint'>,"(507.75714111328125, 689.2202758789062)",11.903670310974121,331.2859802246094,0.006682554259896278,4,-1
792,<class 'cv2.KeyPoint'>,"(510.7676696777344, 158.45718383789062)",34.11953353881836,197.2421875,0.010972223244607449,2,-1
793,<class 'cv2.KeyPoint'>,"(510.7676696777344, 158.45718383789062)",34.11953353881836,329.4830017089844,0.010972223244607449,2,-1
794,<class 'cv2.KeyPoint'>,"(512.969482421875, 421.57537841796875)",18.46510124206543,244.09945678710938,0.00788474828004837,3,-1
795,<class 'cv2.KeyPoint'>,"(513.2229614257812, 172.79568481445312)",26.28754234313965,190.0692138671875,0.010868794284760952,5,-1
796,<class 'cv2.KeyPoint'>,"(513.2229614257812, 172.79568481445312)",26.28754234313965,336.9459533691406,0.010868794284760952,5,-1
797,<class 'cv2.KeyPoint'>,"(514.3482666015625, 321.24237060546875)",9.645817756652832,37.120025634765625,0.007228973787277937,3,-1
798,<class 'cv2.KeyPoint'>,"(516.2063598632812, 354.8744201660156)",13.012300491333008,311.4037170410156,0.007133747451007366,5,-1
799,<class 'cv2.KeyPoint'>,"(518.2658081054688, 602.6270751953125)",12.869956016540527,133.18601989746094,0.006130344234406948,5,-1
800,<class 'cv2.KeyPoint'>,"(518.2658081054688, 602.6270751953125)",12.869956016540527,303.2586669921875,0.006130344234406948,5,-1
801,<class 'cv2.KeyPoint'>,"(520.184814453125, 227.2907257080078)",6.11761999130249,352.6224670410156,0.006751582026481628,5,-1
802,<class 'cv2.KeyPoint'>,"(520.606689453125, 523.7507934570312)",7.4117560386657715,312.324951171875,0.007624564692378044,1,-1
803,<class 'cv2.KeyPoint'>,"(521.3461303710938, 513.2260131835938)",7.032206058502197,15.20849609375,0.008831391111016273,1,-1
804,<class 'cv2.KeyPoint'>,"(521.9625244140625, 538.5446166992188)",9.505179405212402,309.5774230957031,0.007288623601198196,3,-1
805,<class 'cv2.KeyPoint'>,"(522.5774536132812, 31.298227310180664)",8.826537132263184,346.06365966796875,0.009290815331041813,2,-1
806,<class 'cv2.KeyPoint'>,"(523.5607299804688, 662.5859985351562)",9.605558395385742,211.91827392578125,0.007959733717143536,3,-1
807,<class 'cv2.KeyPoint'>,"(523.5607299804688, 662.5859985351562)",9.605558395385742,349.6571044921875,0.007959733717143536,3,-1
808,<class 'cv2.KeyPoint'>,"(524.0785522460938, 434.09881591796875)",8.602652549743652,234.64175415039062,0.008164692670106888,2,-1
